000604,102140,102560,101910,102500,54274
000605,102510,102530,102140,102160,25338
000606,102150,102380,102130,102340,21928
000607,102350,102420,102180,102260,18794
000608,102250,102490,101980,102370,47427
000609,102370,102640,102110,102340,52072
000610,102320,102600,101520,101620,110110
000611,101610,101640,101250,101440,56828
000612,101440,101460,100770,100840,23901
000613,100840,101090,100640,101000,14391
000614,101000,101100,100160,100280,35965
000615,100290,100310,99770,99800,33205
000616,99780,100120,99620,100100,14199
000617,97560,97930,96140,96290,133285
000618,96290,96820,95540,95690,79050
000619,95690,95930,94840,95170,94023
000620,95150,95740,95070,95480,72100
000621,95500,95580,94980,95440,60785
000622,95440,96370,94760,96260,113154
000623,96260,96290,95290,95770,96521
000624,95770,96680,95530,96640,83917
000625,96650,97170,96530,97130,53949
000626,97120,97300,96820,97200,27211
000627,97190,97360,97160,97260,13390
000628,97250,97260,96900,96960,16572
000629,96950,97110,96820,96870,12340
000630,96870,96980,96690,96910,7060
000701,97520,97580,97360,97430,14696
000702,97430,97720,97310,97550,37321
000703,97540,97810,97340,97570,49082
000704,97570,97960,97500,97640,38050
000705,97640,97830,97600,97640,23722
000706,97630,97770,97110,97150,46924
000707,97150,97200,96410,96670,76976
000708,96670,96940,96570,96830,37533
000709,96860,96980,96580,96670,16108
000710,96670,96850,96660,96800,9015
000711,96790,96980,96720,96910,8891
000712,96900,96920,96780,96890,5787
000713,96890,96990,96740,96990,6000
000714,96990,97420,96900,97120,66877
000715,97140,97580,97060,97420,46669
000716,97430,97560,97100,97360,42616
000717,97340,97510,97150,97350,24542
000718,97360,97480,97260,97320,20149
000719,97320,97370,96870,97010,36793
000720,97000,97340,96930,97190,35973
000721,97190,97730,97170,97710,53157
000722,97700,97830,97530,97620,35452
000723,97590,97810,97370,97440,22061
000724,97440,97650,97430,97580,9542
000725,97570,97600,97210,97250,16037
000726,97250,97580,97230,97510,9098
000727,97520,97750,97350,97750,8782
000728,97750,98540,97750,98080,97520
000729,98080,98180,97480,97790,58782
000730,97780,97870,97150,97170,50432
000731,97170,97340,96510,96900,87894
000801,96890,96890,96120,96230,46636
000802,96220,96580,96140,96270,43716
000803,96260,96370,95580,95730,68425
000804,95720,95960,95550,95720,58593
000805,95710,95930,95580,95660,36006
000806,95710,95890,95300,95590,20814
000807,95590,95820,95540,95700,13450
000808,95700,95870,95650,95770,9951
000809,95770,95870,95450,95470,14556
000810,95470,96140,95390,95780,18438
000811,95550,95870,94380,95000,124435
000812,95000,95490,94810,95010,69764
000813,95000,95600,94920,95560,44097
000814,95560,95620,95090,95460,41532
000815,95460,95660,95370,95460,35472
000816,95470,95950,95320,95670,50329
000817,95670,95780,95160,95710,51454
000818,95720,96180,95330,95780,91781
000819,95790,95800,94750,94910,74205
000820,94930,94930,93700,93720,67212
000821,93720,94000,93550,93700,31105
000822,93700,94160,93590,93930,21618
000823,93920,94140,93880,93970,11533
000824,93970,94150,93740,94050,9491
000825,94090,94530,93820,94320,78508
000826,94310,94740,94240,94640,43527
000827,94640,95460,94560,95390,65817
000828,95400,95660,95230,95360,44722
000829,95360,95970,95260,95510,41831
000830,95510,95940,95420,95620,44306
000831,95620,95990,95230,95760,65781
000901,95780,95850,95120,95530,86225
000902,95530,96040,95510,95830,49335
000903,95840,96280,95750,96180,22996
000904,96190,96240,95660,95810,23773
000905,95790,95990,95720,95890,13543
000906,95880,95900,95440,95480,15306
000907,95480,95630,95400,95480,8636
000908,95540,96150,95420,95830,71089
000909,95830,96780,95640,96480,79232
000910,96480,97030,96470,96830,45499
000911,96820,96970,96530,96700,31234
000912,96690,97180,96640,96660,59967
000913,96650,96980,96620,96780,29949
000914,96770,96880,96330,96840,46419
000915,96840,97250,96590,97070,99876
000916,97060,97200,96880,97030,30201
000917,97040,97200,96890,96960,13203
000918,96970,97130,96650,97020,21385
000919,97030,97160,96960,97060,9513
000920,97060,97340,96930,97190,16136
000921,97170,97290,97100,97200,10172
000922,97250,98170,97250,97830,110476
000923,97840,97960,97550,97920,54759
000924,97920,98240,97700,97750,48470
000925,97750,97930,97480,97700,39589
000926,97680,97760,97430,97660,22676
000927,97660,97870,97560,97700,32473
000928,97700,97790,97440,97460,39612
000929,97470,97490,96660,96800,93406
000930,96810,97340,96760,97300,40139
001001,97360,97730,97360,97700,23629
001002,97700,97790,97040,97080,33334
001003,97070,97120,96810,97120,29935
001004,97120,97520,97030,97370,20202
001005,97370,97550,97260,97280,8706
001006,97290,97700,96970,97030,79952
001007,97030,97600,96930,97180,58554
001008,97180,97860,97120,97750,57724
001009,97760,98200,97610,98100,51973
001010,98080,98110,97790,97960,34077
001011,97950,98440,97860,98270,50956
001012,98280,98310,97860,98050,52501
001013,98050,98730,98000,98500,91130
001014,98510,98580,98270,98380,29929
001015,98400,98450,97810,97910,34613
001016,97900,98030,97230,97450,48133
001017,97440,97650,97290,97460,30843
001018,97440,97590,97300,97300,13439
001019,97300,97490,96410,96510,32262
001020,96640,97240,96640,97030,86683
001021,97030,97430,96930,97250,54029
001022,97250,97550,97200,97420,35330
001023,97400,97520,97230,97500,25914
001024,97490,97780,97380,97680,33651
001025,97670,97910,97350,97860,47506
001026,97860,98240,97790,97910,60655
001027,97910,98490,97610,98360,106424
001028,98360,98410,98080,98170,35064
001029,98240,98770,98180,98690,22473
001030,98680,98840,98620,98690,15636
001031,98700,98890,98570,98770,15826
001101,98770,98850,98590,98620,11746
001102,98620,98770,98550,98640,10834
001103,98670,99310,98670,98950,81019
001104,98950,99240,98900,99110,33709
001105,99130,99370,98650,98790,53603
001106,98800,99040,98600,98650,31323
001107,98660,99070,98640,98940,30059
001108,98940,98970,98320,98450,44273
001109,98450,98640,97940,98270,77555
001110,98270,98610,98130,98440,47795
001111,98450,98450,97560,97690,66439
001112,97630,97710,97110,97210,34888
001113,97210,97460,96860,97230,40106
001114,97250,97420,97060,97100,18723
001115,97090,97290,97050,97200,14911
001116,97200,97470,97190,97430,7719
001117,97430,98220,97420,98210,75904
001118,98200,98540,98120,98320,40162
001119,98320,98750,98290,98550,44861
001120,98560,98660,98330,98480,21219
001121,98470,98500,98210,98280,30562
001122,98290,98360,97840,98040,42931
001123,98040,98540,97850,97900,59270
001124,97890,98250,97690,97950,43874
001125,97950,98500,97890,98490,39295
001126,98470,98580,98300,98470,11177
001127,98480,98920,98470,98890,20540
001128,98880,99080,98820,98960,18713
001129,98960,98990,98750,98770,11218
001130,98770,99080,98760,99080,8808
001201,99080,99460,98840,99150,66172
001202,99140,99150,98650,98680,39728
001203,98700,98750,97970,98020,54983
001204,98020,98390,97880,98340,33419
001205,98360,98480,98120,98230,23109
001206,98230,98590,97990,98500,38609
001207,98490,98970,98290,98910,60367
001208,98910,99070,98520,98530,53419
001209,98540,98950,98510,98610,38744
001210,98770,98940,98560,98780,14926
001211,98770,98880,98690,98800,6885
001212,98820,99260,98750,99170,18045
001213,99170,99340,99040,99060,7633
001214,99060,99380,98980,99220,11354
001215,99210,99600,98880,99240,78868
001216,99250,99570,99040,99520,47806
001217,99530,99850,99510,99710,41983
001218,99710,99780,99370,99620,31024
001219,99620,99670,99300,99500,25154
001220,99510,99690,99410,99620,19012
001221,99630,99910,99600,99860,31608
001222,99860,99970,99700,99770,26016
001223,99760,99890,99700,99810,17127
001224,99810,99810,99350,99430,17260
001225,99430,99750,99270,99690,13217
001226,99700,99790,99580,99580,5196
001227,99580,99670,99540,99620,3716
001228,99640,99700,99420,99540,6953
001229,99670,99970,99370,99400,62001
001230,99400,99440,98620,98780,103198
001231,98770,98900,98510,98550,49137
010101,98550,98810,98430,98540,41122
010102,98540,99060,98540,98950,42062
010103,98950,99040,98760,98890,29184
010104,98890,99160,98650,98690,62427
010105,98680,98740,98220,98430,88515
010106,98420,98980,98330,98900,46833
010107,98800,99050,98650,98840,23296
010108,98840,98870,98650,98710,14675
010109,98720,98770,98280,98390,30007
010110,98390,98690,98330,98560,14215
010111,98560,99290,98440,99180,29320
010112,99170,99280,98410,98620,101251
010113,98630,99030,98570,98960,37700
010114,98970,99000,98640,98910,34001
010115,98900,99120,98730,99050,29322
010116,99050,99100,98770,98880,23129
010117,98880,99070,98820,98870,23859
010118,98870,99240,98860,99100,41353
010119,99100,99200,98510,98600,59443
010120,98600,99390,98590,99020,98270
010121,99000,99180,98710,99040,17703
010122,99050,99210,98080,98220,59662
010123,98220,98470,98150,98380,21165
010124,98390,98460,98200,98340,14341
010125,98340,98400,98210,98350,6703
010126,98260,98260,97730,98080,84774
010127,98080,98390,97860,97890,52345
010128,97880,98260,97840,98110,29451
010129,98100,98170,97890,97990,21254
010130,97970,98240,97910,98170,23682
010131,98160,98730,98150,98470,64092
010201,98460,98670,98020,98090,49563
010202,98090,98560,97850,98330,72480
010203,98340,98600,98180,98500,43188
010204,98430,99040,98280,98940,43813
010205,98940,98960,98490,98750,30041
010206,98760,98790,98570,98610,12221
010207,98610,98700,98440,98640,13094
010208,98640,98690,98330,98360,8691
010209,98420,99450,98420,99300,99780
010210,99300,99390,99110,99270,36453
010211,99270,99300,98620,98670,52417
010212,98680,98890,98220,98300,57641
010213,98300,98550,98160,98520,38134
010214,98520,98750,98400,98740,34755
010215,98740,98960,98580,98870,44898
010216,98870,99400,98860,99350,99386
010217,99350,99700,99250,99250,66187
010218,99310,99590,99280,99500,19592
010219,99500,99640,99390,99580,10683
010220,99590,99600,99270,99350,11416
010221,99350,99490,99220,99360,10791
010222,99360,99490,99300,99360,8756
010223,99350,99700,98400,98500,97998
010224,98500,98620,98090,98440,62060
010225,98440,98730,98330,98490,37305
010226,98490,98660,98390,98560,24326
010227,98560,98650,98270,98540,26535
010228,98530,98810,98480,98720,29245
010301,98710,99000,98710,98990,41890
010302,98990,99330,98830,99270,68748
010303,99260,99320,98830,98910,54295
010304,98930,99440,98930,99330,27682
010305,99330,99430,99150,99410,12972
010306,99420,99490,99300,99400,12447
010307,99410,99460,99320,99330,7582
010308,99330,99840,99270,99700,24284
010309,99740,100160,99640,99980,70080
010310,99990,100340,99800,100200,44577
010311,100200,100270,100030,100120,23609
010312,100130,100490,100120,100350,30388
010313,100370,100590,100350,100570,24547
010314,100560,101170,100320,101120,75400
010315,101110,101390,100970,101260,73973
010316,101270,101480,100650,100700,136949
010317,100700,101290,100530,101230,58352
010318,101220,101920,101220,101910,51688
010319,101910,102010,101510,101780,33083
010320,101780,101830,101570,101670,21190
010321,101670,101780,101440,101460,17627
010322,101450,101690,101410,101580,10132
010323,101500,101730,101220,101600,76445
010324,101600,101600,101130,101520,42326
010325,101510,101880,101430,101710,43897
010326,101720,102050,101400,101530,66239
010327,101520,101610,101250,101460,38579
010328,101460,101810,101170,101400,63511
010329,101400,101680,101320,101580,43741
010330,101570,101600,101360,101470,36618
010331,101480,101790,101390,101750,37934
010401,101720,102040,101710,101890,19436
010402,101900,102000,101740,101900,13270
010403,101910,102190,101790,102170,15111
010404,102180,102260,101930,102150,13668
010405,102150,102150,101910,102000,8304
010406,101920,102200,101750,102060,48838
010407,102050,102700,102020,102590,58300
010408,102590,102710,102440,102540,35860
010409,102530,102980,102530,102870,38354
010410,102860,102870,102680,102830,21024
010411,102830,103560,102810,103130,98310
010412,103130,103590,102840,103430,69184
010413,103430,103450,103040,103170,48263
010414,103170,103730,103090,103710,41895
010415,103740,103850,103590,103620,18278
010416,103630,103770,103540,103690,11843
010417,103690,103860,103530,103780,14891
010418,103780,103950,103720,103810,12283
010419,103800,103900,103720,103850,10473
010420,103770,104320,103660,104200,72710
010421,104200,104220,103340,103480,69252
010422,103480,103540,102460,102830,84485
010423,102830,102850,102530,102670,24478
010424,102680,102920,102570,102830,17825
010425,102840,102920,102670,102710,20998
010426,102700,102970,102610,102760,34116
010427,102770,102890,102660,102830,29393
010428,102840,103020,102650,102780,32168
010429,102810,102980,102710,102980,11015
010430,102980,103020,102780,102890,9621
010501,102900,102980,102760,102940,7201
010502,102950,103000,102820,102890,6528
010503,102900,103270,102890,103130,9326
010504,103200,103260,102670,103040,65335
010505,103030,103650,102950,103440,57393
010506,103450,103900,103410,103520,45239
010507,103520,103580,102550,102830,70031
010508,102830,103370,102800,103280,50500
010509,103290,103540,102810,102830,46881
010510,102840,103020,102600,102770,44202
010511,102770,102880,102510,102860,47164
010512,102850,102930,102720,102750,29180
010513,102890,102930,102160,102280,24971
010514,102280,102470,102120,102430,19066
010515,102440,102660,102380,102470,12108
010516,102480,102760,102470,102710,7620
010517,102720,102970,102410,102500,15936
010518,102460,103160,102250,103070,82877
010519,103060,103440,102940,103410,49707
010520,103410,103750,103210,103630,44019
010521,103630,103730,103470,103620,24759
010522,103620,103830,103560,103770,21003
010523,103780,103800,103420,103540,26572
010524,103540,103990,103500,103890,35972
010525,103870,104130,103360,103830,101839
010526,103830,104400,103830,104270,53521
010527,104310,104360,104000,104140,13523
010528,104120,104300,104070,104270,9625
010529,104270,104290,104110,104180,7825
010530,104180,104450,104150,104440,9554
010531,104420,104480,104260,104280,10697
010601,104360,104660,103960,104530,79447
010602,104520,104550,104020,104050,51643
010603,104040,104280,103830,104120,45881
010604,104130,104230,103910,103990,21070
010605,104000,104270,103920,104000,23882
010606,104000,104230,103690,104040,55573
010607,104040,104390,103890,104260,43888
010608,104260,104360,103850,104300,61267
010609,104310,104370,103760,103960,48629
010610,104010,104150,103620,104010,25432
010611,104000,104020,103740,103810,11154
010612,103810,103890,103700,103790,9331
010613,103790,103890,103750,103790,6073
010614,103800,103930,103760,103900,4969
010615,103880,103930,103310,103390,53765
010616,103410,103470,103210,103430,41109
010617,103440,104090,103430,103990,55621
010618,103990,104330,103570,103660,53753
010619,103650,103650,103250,103410,36832
010620,103420,103590,103320,103360,25994
010621,103360,103690,102930,102980,52860
010622,102980,103020,102370,102370,82886
010623,102370,102770,102300,102640,39512
010624,102670,102720,102340,102590,16629
010625,102580,102870,102560,102560,13370
010626,102580,102690,102450,102630,11499
010627,102620,102640,102450,102540,8042
010628,102530,102700,102410,102630,7617
010629,102630,102630,101390,101490,95121
010630,101490,101850,101130,101280,87068
010701,101270,101560,101020,101320,55993
010702,101320,102210,101080,101930,78657
010703,101930,101940,101020,101060,45400
010704,101050,101360,100960,101280,43410
010705,101270,101350,100830,101170,53465
010706,101180,101600,101140,101220,54692
010707,101230,101470,101160,101310,29239
010708,101360,101580,101260,101300,12089
010709,101300,101360,101130,101230,9563
010710,101250,101430,101240,101420,7511
010711,101410,101540,101330,101410,7549
010712,101390,101740,101390,101420,8982
010713,101500,101970,101370,101860,60685
010714,101870,101980,101180,101340,60516
010715,101330,101460,100800,100860,49805
010716,100850,101200,100620,101010,53639
010717,101000,101110,100870,100900,24568
010718,100910,101020,100650,100840,52039
010719,100850,101200,100830,101030,44020
010720,101030,101130,100460,100570,71139
010721,100560,101460,100550,101440,48976
010722,101440,101460,101250,101400,15153
010723,101400,101450,101340,101370,5140
010724,101380,101680,101340,101510,14276
010725,101510,101560,101200,101310,8444
010726,101300,102160,101280,101990,23331
010727,101950,102330,101620,101810,78260
010728,101800,101870,101150,101290,50609
010729,101300,101390,101070,101330,28117
010730,101340,101440,101220,101360,16981
010731,101380,101770,101300,101620,28962
010801,101620,101680,101400,101620,20834
010802,101610,101820,101510,101650,32078
010803,101650,102110,101410,101520,96238
010804,101520,102290,101220,102250,64338
010805,102300,102520,102180,102210,28479
010806,102200,102320,102050,102190,15323
010807,102170,102970,102170,102760,54170
010808,102760,102940,102720,102890,15335
010809,102900,103030,102750,102820,12963
010810,102760,103150,102630,102820,75871
010811,102820,103080,102760,102770,30471
010812,102770,103250,102750,103120,42681
010813,103120,103140,102810,102920,27502
010814,102930,102960,102420,102500,46076
010815,102500,102720,102470,102700,21981
010816,102700,102940,102510,102840,36838
010817,102850,103020,102690,102750,40805
010818,102750,103150,102680,102960,38617
010819,103010,103110,102620,102640,14153
010820,102630,102690,101870,102270,42631
010821,102270,102640,102240,102360,23629
010822,102360,102590,102300,102550,8961
010823,102530,102690,102300,102520,10668
010824,102370,102500,101840,102340,75480
010825,102350,102490,101950,102120,51599
010826,102120,102170,101490,101490,58097
010827,101490,101770,101360,101640,40009
010828,101620,101700,101200,101310,33146
010829,101310,101390,100910,100950,47411
010830,100950,101110,100680,101000,59213
010831,101000,101310,100870,100950,45310
010901,100950,101690,100920,101630,41488
010902,101580,101800,101500,101640,17126
010903,101630,101650,101490,101530,8642
010904,101520,101830,101430,101790,15291
010905,101790,101800,101530,101570,7267
010906,101550,101630,101350,101500,7062
010907,101500,101520,1e+05,100020,108528
010908,100020,100140,99650,99970,58419
010909,99970,100350,99890,100270,32989
010910,100270,100480,100110,100410,44137
010911,100390,100860,100290,100670,40577
010912,100680,100740,100120,100240,34914
010913,100240,100620,100200,100390,44244
010914,100380,100790,100250,100780,43687
010915,100770,101430,100770,101390,45475
010916,101440,101440,101040,101120,19326
010917,101120,101410,101030,101390,10099
010918,101390,101800,101320,101800,21148
010919,101800,101820,101530,101640,13272
010920,101640,101760,101450,101520,7411
010921,101490,102220,101310,101910,92669
010922,101910,102340,101900,102220,47171
010923,102230,102420,101970,102300,37996
010924,102300,102380,102030,102150,30371
010925,102130,102160,101650,101740,31711
010926,101730,102130,101720,101960,31899
010927,101970,102200,101700,101860,50739
010928,101850,102180,101780,102000,42116
010929,102010,102090,101120,101200,65306
010930,101280,101630,101200,101620,19109
011001,101630,101780,101480,101600,12729
011002,101600,101760,101580,101620,6448
011003,101610,101630,101360,101540,10446
011004,101540,101590,101000,101180,18409
011005,101120,101350,100960,101210,56587
011006,101220,101690,101220,101530,44333
011007,101530,101640,101400,101580,21970
011008,101580,101740,101460,101550,27599
011009,101550,101640,101310,101490,21384
011010,101490,101650,101230,101560,32359
011011,101580,102060,101570,102040,49038
011012,102030,102060,101310,101480,90346
011013,101480,102520,101430,102410,91789
011014,102480,102670,102250,102370,18769
011015,102350,102550,102300,102510,13095
011016,102520,102790,102480,102690,15966
011017,102690,102700,102380,102440,10186
011018,102440,102510,102330,102410,6734
011019,102400,102640,101760,102220,87334
011020,102210,102730,102050,102560,49874
011021,102560,102920,102530,102640,41395
011022,102650,102800,102520,102590,22517
011023,102610,102670,102380,102570,27126
011024,102570,102940,102550,102850,30014
011025,102870,102940,102570,102580,35119
011026,102590,102870,102510,102810,39692
011027,102810,103120,102720,102950,38164
011028,102900,103020,102460,102630,27741
011029,102640,102760,102480,102590,8614
011030,102600,102660,102220,102230,16491
011031,102220,102320,102080,102280,15728
011101,102280,102300,101950,101950,8146
011102,101980,102420,101930,102060,65308
011103,102050,102240,101820,102030,53191
011104,102020,102130,101750,101970,31461
011105,101960,102040,101800,102020,21152
011106,102010,102330,102010,102230,21275
011107,102230,102800,102200,102550,73672
011108,102550,102650,102340,102340,45959
011109,102350,102580,102000,102570,56478
011110,102580,103050,102570,102800,49470
011111,102860,102920,102670,102710,15414
011112,102710,102820,102630,102740,10171
011113,102750,102850,102730,102760,8452
011114,102760,102800,102660,102740,6473
011115,102760,102760,102430,102650,10310
011116,102650,103200,102560,103100,64372
011117,103100,103380,102700,102890,70342
011118,102900,102970,102560,102690,44173
011119,102690,102930,102670,102830,26576
011120,102830,103180,102830,103040,26439
011121,103040,103520,103030,103350,48132
011122,103360,103560,103240,103540,39444
011123,103540,103690,103050,103210,63457
011124,103200,103330,103140,103220,26099
011125,103200,103450,103200,103420,15507
011126,103410,103650,103350,103460,14359
011127,103460,103530,103290,103460,10762
011128,103450,103590,103400,103450,4156
011129,103450,103550,103400,103470,5894
011130,103430,104000,103230,103790,73971
011201,103790,104130,103750,103770,52362
011202,103770,104070,103680,104010,39992
011203,104000,104140,103920,104100,28568
011204,104100,104220,104050,104150,29533
011205,104150,104330,104050,104290,32982
011206,104290,104610,104120,104530,63996
011207,104540,104590,104200,104570,42171
011208,104580,104930,104550,104800,39502
011209,104900,104980,104680,104760,15557
011210,104750,104810,104630,104640,6888
011211,104640,104760,104560,104600,13171
011212,104590,104590,104260,104290,15326
011213,104290,104530,104260,104340,10461
011214,104270,104450,103820,104260,79195
011215,104260,104310,103840,104030,42931
011216,104030,104130,103660,103790,40764
011217,103790,104090,103740,104030,32817
011218,104030,104050,103800,103880,24259
011219,103870,103940,103660,103840,33826
011220,103840,103930,103330,103580,59622
011221,103580,103810,103400,103600,78444
011222,103590,103630,103280,103460,40940
011223,103510,103830,103420,103690,15220
011224,103680,103780,103620,103780,6690
011225,103780,103800,103530,103730,10811
011226,103730,104150,103730,104040,17190
011227,104040,104090,103970,103980,5690
011228,104010,104270,103870,104140,53630
011229,104130,104200,103540,103560,51210
011230,103560,103790,103450,103750,39238
011231,103740,103770,103560,103670,26537
020101,103660,103810,103560,103740,29640
020102,103740,104290,103650,104220,47456
020103,104220,104290,103800,103850,54521
020104,103860,103920,103060,103080,99866
020105,103090,103140,102810,102990,59373
020106,102890,102960,102520,102700,29695
020107,102710,102880,102620,102860,16381
020108,102860,103050,102760,102860,17986
020109,102860,102900,102440,102500,16971
020110,102500,102610,102400,102460,9354
020111,102460,102460,101760,102040,81422
020112,102040,102050,101120,101230,86024
020113,101240,101490,101170,101330,34726
020114,101330,101620,101240,101400,35709
020115,101410,101730,101410,101590,26657
020116,101580,102180,101470,101950,54251
020117,101930,102360,101920,102160,57412
020118,102160,102330,102100,102250,35209
020119,102250,102670,102250,102600,54644
020120,102600,102880,102410,102720,20219
020121,102730,102920,102680,102730,13451
020122,102730,102820,102590,102610,11144
020123,102610,102670,102430,102460,8185
020124,102460,102750,102410,102710,7701
020125,102750,103180,102570,102720,65993
020126,102720,103230,102520,103180,48585
020127,103180,103400,103110,103250,33917
020128,103250,103320,103080,103110,27863
020129,103120,103200,102930,103130,21872
020130,103140,103340,102750,102820,35557
020131,102820,103280,102710,103180,44584
020201,103180,103480,103090,103340,52643
020202,103330,103410,103040,103170,34021
020203,103040,103140,102550,102690,27764
020204,102690,102810,102560,102640,10509
020205,102640,102730,102270,102400,18798
020206,102400,102650,102340,102400,12392
020207,102400,102480,102350,102450,6536
020208,102490,102650,102090,102120,71851
020209,102120,102440,101980,102400,44816
020210,102400,102440,102150,102180,33573
020211,102170,102320,101910,102120,34181
020212,102100,102100,101850,102080,30289
020213,102080,102140,101760,101960,32949
020214,101950,102290,101890,102100,44932
020215,102100,102790,102060,102690,78269
